"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0007224","GO:0007224","smoothened signaling pathway","64/4190","157/18860",0.407643312101911,1.83488135232507,5.61397190614007,1.28442008352691e-07,7.34454756853117e-05,6.31393872639019e-05,"80199/54903/57545/55733/50937/2263/57560/5566/2121/2736/7289/51668/11020/51098/2254/23059/23322/64927/6422/1954/23770/2737/27077/90410/83871/2735/5992/5396/8643/4693/860/84662/6608/79363/22873/5270/80210/5082/2622/5567/51057/221322/2719/26091/199221/755/27152/64399/374654/7846/4735/79867/7480/132884/139065/2131/84439/9241/283643/9742/5167/916/79583/147040",64
"GO:0050851","GO:0050851","antigen receptor-mediated signaling pathway","81/4190","215/18860",0.376744186046512,1.69579841261031,5.48368821904995,1.80181916262622e-07,9.44453544409912e-05,8.11925003369378e-05,"2534/933/11119/26228/9564/29085/2213/4208/581/29760/4792/4773/660/1445/25865/6461/2625/4790/9404/975/10384/3702/27086/7535/2633/10657/54900/5335/10385/10616/1236/23149/84106/9840/971/123920/8631/8525/925/7070/931/121665/53347/23308/917/115352/50852/4332/1493/114625/915/11314/3635/148823/926/387357/257144/940/3119/785/3932/4068/10572/11118/3123/57181/5336/84433/919/916/150771/54923/3105/3539/6966/28638/3501/3493/3500/3115/6967",81
"GO:0045071","GO:0045071","negative regulation of viral genome replication","28/4190","50/18860",0.56,2.52066825775656,5.75408628237888,2.18632173031614e-07,0.000105784336028373,9.0940362175174e-05,"4057/5610/4938/164668/56829/4940/4939/64135/200315/200316/684/10155/55337/91543/8638/10318/24138/4599/63901/3669/8815/3434/8519/9636/7124/60489/140564/27350",28
"GO:0051216","GO:0051216","cartilage development","80/4190","216/18860",0.37037037037037,1.66710863608238,5.26993399917918,4.84320073308641e-07,0.000217598090079382,0.000187064076435075,"85477/5310/6591/864/960/2261/57560/2121/2260/4208/7481/5744/7042/4773/2254/5595/55512/7227/7040/1311/2737/7046/4969/2625/657/2648/1277/4192/55553/4256/2202/5396/656/1490/7045/860/583/652/6662/8200/57045/5914/4017/4613/4856/23213/4060/1291/1893/1513/7483/871/2132/654/8817/392255/51738/861/4882/2487/57326/26585/4054/1281/7059/7480/54360/50515/5916/4094/64764/2131/633/389084/359845/9241/8372/10865/65992/1302",80
"GO:0061448","GO:0061448","connective tissue development","105/4190","307/18860",0.342019543973941,1.53949608576337,5.09332862832386,8.45494345572475e-07,0.000354543962243391,0.000304793294961811,"30812/85477/5310/3479/6591/864/960/2261/57560/2121/38/2260/4208/5019/7481/5744/7042/4773/9658/2254/5595/55512/7227/9149/7040/1311/2737/7046/4969/2625/657/2648/1277/4192/55553/4256/5467/4015/57561/93/2202/5396/656/1490/7045/1958/860/583/652/6662/8200/57045/1289/5914/4017/4613/4856/23213/6653/4060/585/1291/1893/1513/7483/4851/871/2132/654/8817/392255/51738/861/4882/4041/2487/57326/91252/26585/4054/1281/7059/7480/7314/54360/80310/50515/5916/64802/79718/4094/64764/2131/633/389084/359845/9241/7490/8372/10865/65992/140606/1302/1396/64641",105
"GO:0002062","GO:0002062","chondrocyte differentiation","50/4190","119/18860",0.420168067226891,1.89125769639598,5.21232729559881,1.01078202664372e-06,0.000397363684224311,0.000341604425715051,"85477/6591/864/2261/57560/2260/4208/5744/2254/55512/7227/7040/1311/2737/7046/657/4192/55553/2202/1490/7045/860/652/6662/8200/57045/4017/4856/23213/1893/7483/871/2132/654/8817/392255/861/4882/26585/4054/1281/7480/54360/50515/5916/4094/64764/2131/359845/10865",50
"GO:0030199","GO:0030199","collagen fibril organization","34/4190","71/18860",0.47887323943662,2.15550102524455,5.21313487398786,1.58781142915692e-06,0.00058749022878806,0.00050505184591821,"7042/7093/1311/165/7046/1277/1303/4015/84695/2331/4016/1289/4017/140766/4060/10609/60681/1291/1805/171019/871/63894/9508/1278/26585/7148/1281/10491/30008/2131/7373/4763/23127/1302",34
"GO:0051960","GO:0051960","regulation of nervous system development","146/4190","466/18860",0.313304721030043,1.41024511661733,4.79236151804332,2.56507750146047e-06,0.000896352082454796,0.000770573282163884,"30812/26022/6376/51330/51265/3479/1890/65078/9820/816/50937/6596/8530/1620/1638/9706/51593/4842/8829/706/79953/4168/79006/57722/7040/1954/5764/5803/2737/6387/657/9148/1949/4192/9037/1627/85440/4602/7852/1959/79365/745/9572/5605/7732/6608/54567/2258/55695/2670/94030/5914/8864/5176/2048/4613/2045/10505/5270/10154/274/6653/7225/22891/51176/9746/8128/3687/207/55811/10500/9353/7162/6993/26230/4915/4851/26011/5058/7424/5789/163175/7070/64221/5578/81559/140578/58494/118813/7074/51738/146433/3815/64084/100528062/6285/374946/347730/80128/3148/222223/57611/1524/10636/6091/7779/4135/22883/131578/5916/26259/57633/29882/627/8408/84667/139065/575/2049/22906/9241/1946/84189/6092/23768/7058/349667/10507/375790/5649/64218/54413/4311/23654/4763/8831/4914/28514/2664/147040/387804/4049/7124/11344/441381/1523",146
"GO:0060349","GO:0060349","bone morphogenesis","43/4190","100/18860",0.43,1.93551312649165,5.01285050823715,2.72479434553699e-06,0.000902050338601455,0.000775471941995761,"56603/4057/2263/2261/57560/4208/54/55512/7040/1954/1311/6424/2737/1277/51715/5191/60676/7291/860/652/6662/5914/7020/4664/871/2132/654/4325/8817/4882/4041/9249/158326/4665/4054/1281/7059/5916/162466/84314/2131/338773/1305",43
"GO:0051962","GO:0051962","positive regulation of nervous system development","98/4190","291/18860",0.336769759450172,1.51586579074707,4.73958427729456,4.14396064127214e-06,0.00130327562168009,0.001120396095485,"30812/6376/51330/51265/9820/816/50937/1638/51593/8829/706/79953/79006/7040/1954/5764/5803/2737/6387/9148/4192/9037/1627/4602/7852/1959/745/5605/7732/6608/2670/94030/5176/2048/5270/10154/274/22891/9746/8128/55811/9353/7162/26230/4915/4851/26011/5058/7424/5789/64221/5578/140578/118813/7074/51738/146433/3815/64084/100528062/347730/57611/1524/10636/6091/7779/4135/22883/131578/26259/57633/29882/627/139065/575/2049/22906/1946/84189/6092/23768/7058/349667/10507/375790/5649/64218/54413/4311/23654/4914/2664/387804/4049/7124/11344/441381/1523",98
"GO:0045662","GO:0045662","negative regulation of myoblast differentiation","17/4190","28/18860",0.607142857142857,2.73286737129219,4.9039654532781,1.25492066731978e-05,0.00375878618925781,0.00323134208923393,"30812/7040/5467/6659/652/6662/8048/2660/144165/4851/25928/10524/1649/126272/28514/10011/7124",17
"GO:0050679","GO:0050679","positive regulation of epithelial cell proliferation","77/4190","222/18860",0.346846846846847,1.56122470919607,4.49536439960067,1.32244200311659e-05,0.00378098190891062,0.0032504232392392,"572/3479/2896/2324/1535/57504/2263/8626/51548/2260/8829/2254/25865/7040/3249/5764/6369/7046/6387/657/595/4192/6489/9037/7060/2246/57599/3676/6869/10765/2152/8828/7128/5335/6431/860/652/6662/93986/6608/4853/4613/187/3357/3142/5607/57521/207/1893/4851/6934/7424/654/5578/8324/4838/51738/120425/284361/3148/253260/57608/3481/367/8862/51162/7423/3725/1960/9241/6899/5587/4763/51157/7124/8742/10016",77
"GO:0002768","GO:0002768","immune response-regulating cell surface receptor signaling pathway","121/4190","385/18860",0.314285714285714,1.41466075690419,4.39321403259714,1.52624249044627e-05,0.00401280562567593,0.00344971675995268,"4843/2534/7305/933/4057/11119/26228/25875/9564/1535/29085/5588/3430/2213/5609/5063/4208/2219/581/4938/29760/4792/958/4773/660/1445/2208/25865/6461/2625/4790/5602/9404/975/10384/3702/27086/7535/2633/78989/7128/10657/54900/9111/5335/10385/10616/2867/1236/9572/3661/5338/23149/7187/4814/84106/3824/9840/971/123920/8631/207/8525/5058/925/7070/931/3815/121665/53347/23308/7410/917/115352/8878/2215/50852/4332/1493/131450/114625/915/11314/3635/148823/926/387357/257144/1240/940/3119/2205/785/3932/4068/8398/10572/151888/11118/7100/57402/3123/961/57181/5336/84433/919/916/150771/2664/54923/7917/3105/3539/6966/28638/3501/3493/3500/3115/6967",121
"GO:0050863","GO:0050863","regulation of T cell activation","126/4190","404/18860",0.311881188118812,1.40383751979017,4.38510344214945,1.54475008278796e-05,0.00401280562567593,0.00344971675995268,"572/8379/56603/920/2534/923/3479/972/864/639/10077/5588/6605/30009/2736/6595/6932/30835/1725/3717/84861/3956/1511/959/10673/5595/1445/64926/7040/3718/10467/2737/6461/2625/2648/1949/56253/921/4192/975/969/51561/8078/9750/9308/7535/84695/3485/914/23240/9479/54900/10385/6659/3659/652/1236/57045/23149/3620/5914/6441/1840/9840/10457/3142/6366/27240/51176/939/6647/207/387597/3561/2796/1029/101/814/7070/8764/861/23308/7412/114548/1493/115004/29117/3481/7001/11314/399/3575/3965/654346/7480/3726/10125/10524/6599/9092/6666/940/3119/1960/23513/201633/3932/151888/3123/3117/961/6693/80380/140885/84433/916/3111/3108/3122/177/3133/3105/11277/3115/3113/3109",126
"GO:0001958","GO:0001958","endochondral ossification","18/4190","31/18860",0.580645161290323,2.61359611979367,4.80522076206909,1.65871138740181e-05,0.00401280562567593,0.00344971675995268,"2261/57560/4208/55512/1277/5191/860/652/4664/654/4325/8817/4882/4665/162466/2131/338773/1305",18
"GO:0036075","GO:0036075","replacement ossification","18/4190","31/18860",0.580645161290323,2.61359611979367,4.80522076206909,1.65871138740181e-05,0.00401280562567593,0.00344971675995268,"2261/57560/4208/55512/1277/5191/860/652/4664/654/4325/8817/4882/4665/162466/2131/338773/1305",18
"GO:0048167","GO:0048167","regulation of synaptic plasticity","79/4190","231/18860",0.341991341991342,1.53936914318776,4.40807119943501,1.83429819057408e-05,0.00425022630100278,0.00365382185729249,"6376/7305/23154/10858/816/815/9187/6344/4208/54434/9145/5641/91851/2906/5864/5764/22849/9148/2648/1627/4297/6543/57616/10755/2892/2670/5914/1742/6616/2048/5270/6812/440279/375/152330/6622/10769/4915/818/4900/2890/25769/3815/1636/6285/84446/8878/2905/22941/347730/2912/4130/112476/1524/146395/10636/91683/29882/8541/139065/9495/2149/5179/575/2894/9241/57537/130574/5575/5649/4311/3269/4763/8831/26037/177/80863/6844/128977",79
"GO:0072001","GO:0072001","renal system development","107/4190","334/18860",0.320359281437126,1.44199905677904,4.3556706237805,1.89199263001714e-05,0.00425022630100278,0.00365382185729249,"56603/30812/8842/5310/57545/79810/639/2263/54475/2736/4854/38/2260/8516/4208/51668/7481/581/7042/1312/5125/8829/11020/4318/23322/6422/7040/2737/7046/2625/84445/90410/7466/5754/9096/2246/93/4358/4953/79630/6943/5311/11064/1958/80114/6659/652/6662/84662/6608/8854/5914/5176/842/4853/2045/7020/23213/51196/144165/93649/51057/9353/4726/221322/2719/4851/84623/1909/10018/654/9653/9955/284/392255/4643/1636/90780/168002/203286/123016/5979/2200/8642/26585/2668/2018/80310/3913/10409/9500/186/9370/2131/9241/4070/7490/6092/9863/4311/4763/5154/4326/80184/28514/7917/11277",107
"GO:0002429","GO:0002429","immune response-activating cell surface receptor signaling pathway","112/4190","353/18860",0.31728045325779,1.42814065595273,4.33967388979105,1.96823299475138e-05,0.00426902949551247,0.00366998653141119,"4843/2534/7305/933/4057/11119/26228/25875/9564/1535/29085/3430/2213/5063/4208/2219/581/4938/29760/4792/4773/660/1445/2208/25865/6461/2625/4790/9404/975/10384/3702/27086/7535/2633/78989/7128/10657/54900/9111/5335/10385/10616/2867/1236/9572/3661/5338/23149/7187/4814/84106/3824/9840/971/123920/8631/207/8525/5058/925/7070/931/121665/53347/23308/7410/917/115352/8878/50852/4332/1493/114625/915/11314/3635/148823/926/387357/257144/1240/940/3119/785/3932/4068/8398/10572/11118/7100/57402/3123/961/57181/5336/84433/919/916/150771/2664/54923/7917/3105/3539/6966/28638/3501/3493/3500/3115/6967",112
"GO:0061037","GO:0061037","negative regulation of cartilage development","19/4190","34/18860",0.558823529411765,2.51537273620665,4.72640774773661,2.0500241075951e-05,0.00429821721225773,0.00369507854060212,"6591/7481/5744/7042/2737/7046/2202/652/6662/8200/5914/1513/7483/2487/26585/4054/5916/359845/9241",19
"GO:0009615","GO:0009615","response to virus","136/4190","445/18860",0.30561797752809,1.3756455981336,4.28571939835001,2.2183356293084e-05,0.00436120813010152,0.00374923038479316,"5452/5610/10077/30009/2736/55421/22978/56915/60509/581/4938/22861/201294/3717/10521/164668/958/6367/7040/1687/56829/3315/23586/2625/6387/79132/4790/23220/81622/51561/4940/4939/64135/4953/10625/2635/2633/3925/7128/3437/3433/1191/7852/9111/55509/81030/3659/56927/3661/2537/22863/200315/200316/57705/684/10155/55337/7187/6737/10346/91543/8638/64108/10868/90865/55601/834/10964/10561/83666/84993/51191/4283/50506/5371/3687/79798/84166/201292/5366/9213/375/6502/81786/90933/24138/81559/115362/146857/4343/4599/3460/10417/29800/103/2634/114548/4486/7098/115004/3429/54920/54541/3965/6773/3669/8815/54512/5551/5179/91351/2131/51428/4600/340061/11274/5600/3665/3434/8519/84871/8372/9636/51284/5094/6693/9755/5987/11277/10379/11331/2074/7124/60489/140564/27350",136
"GO:0051965","GO:0051965","positive regulation of synapse assembly","32/4190","72/18860",0.444444444444444,2.00053036329886,4.54577075261862,2.21873863534577e-05,0.00436120813010152,0.00374923038479316,"79953/94030/2048/9746/8128/7162/4915/5789/5578/51738/64084/100528062/347730/22883/131578/57633/627/139065/575/2049/1946/84189/23768/7058/349667/10507/375790/64218/54413/4914/387804/441381",32
"GO:0006304","GO:0006304","DNA modification","17/4190","29/18860",0.586206896551724,2.63863056538556,4.71948536376175,2.40455435528002e-05,0.00448304808388045,0.0038539733925017,"10039/4913/7374/56915/164668/4350/4968/200315/200316/4595/252969/54512/11277/118460/60489/140564/27350",17
"GO:0060485","GO:0060485","mesenchyme development","110/4190","347/18860",0.31700288184438,1.42689125336158,4.28938351350288,2.42326923452997e-05,0.00448304808388045,0.0038539733925017,"4222/30812/80199/7869/3479/6591/3082/55734/9820/2042/2263/55593/23332/2260/4208/54437/7481/57556/7042/8829/10521/2254/5595/6422/7040/3249/7046/80709/2625/657/1277/2348/4192/5754/9037/5515/84695/59349/8828/6943/5311/7043/7291/152007/6659/652/6662/6608/8854/10155/60412/79363/145258/4017/187/10505/3357/10253/51176/144165/7041/79755/10500/58/54756/4851/6934/1909/101/1601/223117/7074/4838/3084/55698/90864/553115/2487/8320/78987/5979/161742/6881/8642/55897/26585/7148/2668/54910/200558/6091/54796/10409/199699/23513/2131/359845/9241/6899/7490/6092/23275/10507/64218/57181/147906/200734/4194/348262/10016",110
"GO:0007159","GO:0007159","leukocyte cell-cell adhesion","134/4190","439/18860",0.305239179954442,1.37394055702644,4.23671757451492,2.7124942687952e-05,0.00482903134118827,0.00415140724620269,"572/8379/3683/920/2534/923/3479/972/864/960/10077/5588/6605/30009/2736/6595/3383/30835/1725/3717/84861/3956/1511/959/10673/5595/1445/7264/64926/7040/3718/2737/6461/2625/6387/1949/56253/921/4192/975/969/51561/8078/9750/9308/50512/7535/3676/84695/3485/23240/54900/10385/6659/3659/652/1236/57045/23149/3620/5914/6441/1840/4907/9840/10457/3142/6366/51176/939/3695/8631/207/387597/10318/3561/2796/1029/101/7070/58494/8764/861/23308/7412/114548/1493/29117/51148/3481/7001/11314/1524/399/3575/3965/654346/7480/10125/10524/4973/6599/6403/9092/6666/940/3119/1960/23513/201633/2131/3932/151888/10507/6402/3123/2526/3117/961/6693/80380/140885/84433/916/3111/3108/3122/177/3133/3105/3115/3113/7124/3109",134
"GO:0030282","GO:0030282","bone mineralization","49/4190","128/18860",0.3828125,1.72311306682578,4.38702798200099,2.76383351800919e-05,0.00482903134118827,0.00415140724620269,"4057/3479/2263/79641/2261/57560/4208/7481/5744/5027/55512/2068/1311/5764/54829/657/79176/4256/4015/93/7291/860/652/6662/9365/7020/51374/144165/1291/7286/1893/2719/654/56172/246/7123/1278/26585/4054/7480/162466/338773/359845/57419/9636/5167/645811/6257/632",49
"GO:0048525","GO:0048525","negative regulation of viral process","33/4190","76/18860",0.434210526315789,1.95446551940711,4.45578559418043,2.98670788946296e-05,0.00484861518091027,0.00416824302306686,"9235/4057/5610/4938/164668/56829/4940/4939/64135/200315/200316/684/10155/55337/6737/91543/8638/9023/10318/24138/81559/4599/63901/3669/8815/3434/8519/9636/5987/7124/60489/140564/27350",33
"GO:0061035","GO:0061035","regulation of cartilage development","33/4190","76/18860",0.434210526315789,1.95446551940711,4.45578559418043,2.98670788946296e-05,0.00484861518091027,0.00416824302306686,"85477/6591/7481/5744/7042/55512/7227/7040/2737/7046/2648/4192/55553/2202/1490/860/652/6662/8200/5914/4017/1513/7483/654/8817/392255/2487/26585/4054/5916/4094/359845/9241",33
"GO:1903900","GO:1903900","regulation of viral life cycle","45/4190","115/18860",0.391304347826087,1.76133651551313,4.37657265669467,3.06717631869204e-05,0.00484861518091027,0.00416824302306686,"9235/920/4057/972/5610/51495/10450/4938/30835/3956/164668/56829/4940/4939/64135/200315/200316/684/10155/55337/6737/91543/8638/9023/10318/4851/24138/81559/4599/103/63901/3965/5481/3669/682/8815/940/3434/8519/9636/3123/7124/60489/140564/27350",45
"GO:0043010","GO:0043010","camera-type eye development","118/4190","379/18860",0.311345646437995,1.40142694315527,4.21905002281593,3.08338008324977e-05,0.00484861518091027,0.00416824302306686,"30812/8842/7431/2896/9172/57545/10319/639/493/50937/54549/7289/2195/43/581/84678/7042/8829/1417/30813/79444/8736/3299/23322/57030/51343/7040/23770/2737/7046/2625/27077/10312/1027/113246/93/2202/9927/10765/60436/7291/5204/4693/6659/652/6662/631/57381/64919/57110/93986/57045/54567/8854/4901/5914/8864/5176/10763/5145/51761/4628/2048/5158/4853/23418/10253/7020/144165/585/22901/7483/51057/1295/221322/4915/4851/2823/7070/5316/112724/4041/90780/8820/120114/123016/196740/161742/2200/1296/10218/3913/682/5916/147912/3725/6666/4094/220202/79738/4081/84189/7490/9742/148398/4810/57835/4763/200734/80184/28514/22899/6015/79583/3150/1427/55714/1415",118
"GO:0050919","GO:0050919","negative chemotaxis","23/4190","46/18860",0.5,2.25059665871122,4.53844309908868,3.18633684266777e-05,0.00488830700984885,0.00420236517606787,"7869/54437/57556/9037/335/8828/2045/10505/10500/9353/223117/64221/3084/54910/6091/8633/6586/1946/6092/23768/10507/64218/5154",23
