"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016236","GO:0016236","macroautophagy","182/5138","403/18860",0.451612903225806,1.65773050892151,8.16709536620645,5.41575292932053e-15,3.11602729906087e-12,2.52078681801101e-12,"3920/9690/51534/23376/823/54764/9821/23274/79142/55187/8454/9474/11178/81671/2773/55102/4943/55737/4734/1459/23503/6720/23032/7319/5289/57103/27244/5663/79876/25978/55054/27102/10075/10059/10558/57192/1947/55763/55072/23256/51322/23411/51100/9342/23786/2033/10490/9517/3091/1457/128866/115201/8767/5862/6009/91452/6198/55294/26235/7957/1452/8992/8723/523/200576/10254/550/51652/22930/23341/5768/149371/64121/3964/23673/8673/8987/25782/22954/9525/51569/10434/5290/9559/10133/84938/8678/83460/3791/54832/58533/529/23647/5562/57533/1965/55207/29979/51028/10241/25934/55014/9550/9373/5861/23710/5830/25989/81631/4864/51506/245973/5899/5868/64422/9140/23092/26249/2631/526/91782/203228/90678/9538/5305/143187/291/528/23367/64798/10670/137492/65018/11267/3099/26086/51375/7855/23001/64419/92421/5828/6850/55335/8945/440026/79837/64127/154/10015/9637/4534/254122/165324/488/55254/664/140775/2629/54734/55432/29072/10193/29110/23545/5071/7874/4077/30849/64771/160760/6714/7405/987/801/2475/79065/6048/10206/7416/137886/57132",182
"GO:1901988","GO:1901988","negative regulation of cell cycle phase transition","134/5138","274/18860",0.489051094890511,1.79515446664754,8.113000273058,1.33720153249748e-14,7.05262374931379e-12,5.70539320532258e-12,"1407/7756/51360/23376/4361/54908/23026/5888/1112/9319/55743/1739/57662/79960/5933/4998/9183/51720/332/51776/79968/63967/8318/51322/988/56241/1457/9675/5932/28984/5934/4683/84444/2146/23560/8914/26271/1432/8899/7272/5810/10111/9555/90/1386/991/5629/1063/11130/1017/1026/140901/9088/440275/1032/79577/55143/9575/324/51347/60561/3364/83990/55755/9656/57082/1763/580/79035/675/5925/8451/8720/23476/261726/83540/25896/163859/54465/2177/51143/3619/1111/144715/5884/9184/220134/701/29980/8883/57551/147841/84142/11073/165918/92421/5885/221150/8328/144455/322/5347/81620/11170/55159/10116/57099/983/51499/5728/64859/55055/545/149420/10106/51379/83903/348654/9212/5781/6657/80254/9735/4303/4582/79184/116224/123879/25959/641/79027/26058/5591/4067",134
"GO:0022613","GO:0022613","ribonucleoprotein complex biogenesis","213/5138","496/18860",0.429435483870968,1.57632410000126,7.95924090192592,1.84554920729709e-14,8.98498533306408e-12,7.26862457027778e-12,"6936/51096/11171/23517/55341/51491/51154/51602/55781/1975/11218/10885/54505/30836/51018/23016/7520/1653/22894/26747/84273/51729/8668/102157402/27292/8602/8886/22803/51575/6175/6732/84844/10419/1983/23405/51550/8780/100101490/6839/8669/3646/90459/10775/85865/8662/7458/23064/8661/23560/4927/117246/2483/6207/11103/4839/55003/23195/6206/705/8899/55299/8850/84128/23451/79954/56902/54955/80135/10969/58155/6230/22868/55127/54853/11340/27340/8161/2971/6125/5393/27161/10199/88745/6631/83732/10799/6628/8894/192669/25983/23404/25926/6155/6627/5901/57050/51388/22889/54663/6210/29889/192670/134430/6733/55226/84946/10200/9816/2752/1660/11137/6426/92856/4686/96764/51187/6229/29081/55759/8451/79631/84916/28987/80000/10907/81875/163859/6637/55164/83939/166378/92345/6189/9879/285855/64434/6129/8667/84294/10556/22984/10480/10658/57647/153443/79833/10557/55027/10600/51001/115416/8450/9669/23076/64216/23160/11157/84135/10412/10569/25879/65083/84881/8559/9188/9790/9221/6632/55720/3921/29063/10713/51068/5036/84864/55006/51013/55636/5394/6201/10978/90441/1964/545/401466/1662/63899/23212/8575/6635/55505/51335/51118/55015/51547/10772/9045/79979/161424/10438/84154/55035/84549/55153/51441/55319/131870/220717/51202/1654/51406/28985/5591",213
"GO:0098813","GO:0098813","nuclear chromosome segregation","151/5138","323/18860",0.46749226006192,1.71601868913348,7.94243313102781,3.55751720353503e-14,1.60825188436952e-11,1.3010348630071e-11,"996/9031/7756/4361/55166/8452/54908/57492/55781/55706/23063/387/3796/998/9319/8243/55743/60/4292/10615/7155/25978/81929/9183/6790/22974/51433/332/51776/23411/57820/4605/9371/22919/128866/55125/10735/2491/8766/9639/10270/898/56647/9126/3837/6603/64151/26271/8899/7272/10051/8850/1894/150465/10096/51652/991/8289/1063/10274/9928/9525/27030/23397/81930/11130/64105/8678/54617/90417/151648/55274/9113/7283/7153/5901/55143/192670/324/9700/83990/86/51759/10592/55755/57082/10097/3832/1062/6601/5925/83540/2177/51143/1060/54892/91782/3619/79980/64682/9184/220134/7273/286053/701/9133/29127/147841/84142/245711/55193/79884/25836/9232/92421/5885/25879/9897/221150/23172/5347/81620/79003/983/51112/5728/55055/11065/10540/9134/51115/83903/348654/9212/23212/1104/285331/79598/9735/4733/146909/5501/51547/196528/10388/51434/9055/3833/57132/26065/101928601",151
"GO:1901990","GO:1901990","regulation of mitotic cell cycle phase transition","163/5138","357/18860",0.456582633053221,1.67597284145266,7.89023528602815,4.50678658782612e-14,1.90156348762343e-11,1.53831648864465e-11,"55904/7756/51360/637/4361/8452/54908/23026/50484/57492/1112/55781/9319/55743/4140/60/1739/79960/8556/5933/4998/9183/51720/6790/51433/332/51776/63967/51322/8317/5721/994/5932/28984/5934/8766/4683/898/2146/23560/5889/6603/26271/896/8899/7272/10111/1981/90/991/8289/1063/9928/51692/9525/11130/1017/6491/1026/140901/9088/54617/1032/55274/10197/26057/79577/902/55143/324/51347/60561/9700/4193/55198/3364/86/55755/81853/5962/57082/580/29766/1062/79035/6601/5925/8451/8720/23476/83540/163859/54465/51143/1956/3619/1111/6868/55835/5884/9184/9510/220134/286053/163786/701/8450/29980/8883/57551/147841/84142/11073/59343/55193/92421/5885/221150/8328/219736/144455/5347/6240/11170/55159/25942/57099/983/51499/5356/6241/5728/8462/27085/64859/55055/545/11065/149420/10106/9134/79915/51379/83903/348654/9212/84967/9735/4303/4582/79184/5087/116224/123879/196528/51434/25959/641/79027/7027/26058/1654/5591",163
"GO:0006261","GO:0006261","DNA-templated DNA replication","93/5138","171/18860",0.543859649122807,1.99633962289921,8.00866444968415,5.19064427274851e-14,2.05322422513908e-11,1.66100616727952e-11,"10926/5980/58525/1663/23649/4361/5981/259282/50484/5982/5888/10721/5424/55388/64710/5423/57662/10714/55218/10269/546/4998/8318/8317/4174/5427/25939/64863/5932/4683/54108/898/6742/56652/8882/8099/5985/8914/25842/254394/26271/51053/10111/604/4999/5000/1017/92667/84515/54617/79733/5111/5983/84893/1763/580/675/5428/10498/54465/5558/253714/54107/29980/11073/59343/5984/7486/144455/2021/6240/81620/7083/55159/2237/201254/983/64318/9156/545/9134/79915/5426/348654/5813/57697/641/79892/5557/11177/647309/5591/51750",93
"GO:0045786","GO:0045786","negative regulation of cell cycle","177/5138","399/18860",0.443609022556391,1.62835075231871,7.76262575457803,9.51996090217047e-14,3.5205604181794e-11,2.84804382067918e-11,"1407/9031/7756/51360/23376/4361/54908/23026/64848/5888/1112/23063/3843/5774/6196/9319/55743/1739/57662/79960/5933/546/4998/9183/51720/23368/332/51776/79968/63967/8318/51322/988/23411/25/56241/655/1457/51654/9675/5932/6839/28984/5934/7976/4683/84444/2146/10488/23560/4591/9368/8914/26271/1432/51053/51696/7957/8899/7272/5810/10111/9555/604/8850/90/1386/991/5629/1063/11130/3164/1017/1026/140901/9088/440275/79733/1032/9113/79577/55143/9575/2113/324/51347/60561/9700/3364/83990/3586/55755/9656/57082/1763/580/79035/675/5925/8451/8720/10040/23476/261726/83540/25896/7159/163859/388/54465/2177/51143/3619/1111/26524/144715/5796/5884/9184/220134/701/115572/29980/8883/57551/147841/4880/84142/11073/165918/3248/92421/5885/221150/8328/144455/322/5347/81620/11170/55159/10116/57099/983/51499/5728/10201/27085/64859/55055/545/149420/10106/51379/83903/168451/348654/9212/5781/247/6657/80254/64061/9735/4303/4582/79184/116224/123879/25959/641/79027/26058/10527/647309/5591/4067",177
"GO:0010948","GO:0010948","negative regulation of cell cycle process","148/5138","318/18860",0.465408805031447,1.70837097370438,7.79549507544087,1.00126540570752e-13,3.5205604181794e-11,2.84804382067918e-11,"1407/9031/7756/51360/23376/4361/54908/23026/5888/1112/23063/6196/9319/55743/1739/57662/79960/5933/546/4998/9183/51720/332/51776/79968/63967/8318/51322/988/23411/56241/655/1457/9675/5932/28984/5934/4683/84444/2146/23560/4591/8914/26271/1432/8899/7272/5810/10111/9555/604/8850/90/1386/991/5629/1063/11130/1017/1026/140901/9088/440275/79733/1032/79577/55143/9575/324/51347/60561/9700/3364/83990/55755/9656/57082/1763/580/79035/675/5925/8451/8720/10040/23476/261726/83540/25896/163859/54465/2177/51143/3619/1111/144715/5884/9184/220134/701/29980/8883/57551/147841/84142/11073/165918/92421/5885/221150/8328/144455/322/5347/81620/11170/55159/10116/57099/983/51499/5728/10201/27085/64859/55055/545/149420/10106/51379/83903/348654/9212/5781/6657/80254/9735/4303/4582/79184/116224/123879/25959/641/79027/26058/5591/4067",148
"GO:0016072","GO:0016072","rRNA metabolic process","130/5138","270/18860",0.481481481481481,1.76736877009357,7.77130547351075,1.44747284033832e-13,4.82160821394802e-11,3.90055839080642e-11,"51096/1663/23517/51154/51602/55781/10885/51018/25885/6949/23016/22894/51729/102157402/27292/8602/8886/22803/51575/8780/6839/90459/10775/221830/23560/117246/2483/11103/4839/55003/705/55299/9555/54464/8850/4691/2976/84128/9014/79954/80135/10969/10849/6230/9330/55127/54853/11340/27340/2971/6125/5393/10199/88745/83732/10799/9329/84172/25983/23404/25926/6155/57050/54663/134430/55226/10200/11137/92856/4609/6229/29081/55759/84916/28987/163859/92345/285855/6129/84294/10556/22984/57647/153443/10557/112495/84365/9191/23076/64216/23160/11157/84135/10412/25879/65083/84881/9188/9790/9221/115752/55720/29063/5036/55006/51013/55636/5394/6201/1662/63899/23212/55505/51118/51082/51547/9045/79979/161424/10438/84154/55035/84549/51441/131870/2475/7150/51202/51406/5591",130
"GO:0006913","GO:0006913","nucleocytoplasmic transport","158/5138","350/18860",0.451428571428571,1.65705388422399,7.59240685340401,3.53870702484009e-13,1.06649889334347e-10,8.62770474627679e-11,"51360/23649/23633/23279/55341/10758/9877/55781/55706/65125/23534/3843/8692/55746/4734/143684/10411/5663/55437/2932/3842/2646/81929/51194/57506/10762/7494/8563/2033/5905/27351/5494/6789/55916/3839/6788/51366/3837/4927/7531/8882/4928/57122/1432/6428/1871/7957/8899/55374/9631/3836/1894/868/22916/1386/7341/9887/55051/348995/56943/51569/51307/84248/3181/10212/3164/1434/57510/1026/9972/51141/57187/5469/79639/55795/8021/5901/10526/948/3178/84946/4193/1660/55198/23325/7295/4686/26953/51496/580/6741/53371/5530/9818/8720/5295/51501/9538/1977/26019/127933/3087/5903/25909/3621/55027/23165/23049/9478/8888/129401/55677/152559/80145/80149/5580/51808/6850/65083/9147/259217/7529/4088/26263/6774/10768/51068/727851/983/10892/1072/3267/3728/5936/137735/51319/5781/3059/29072/5571/3838/754/29110/3786/11260/155435/5501/11261/51547/347/161424/55153/55705/10527/643136/5534/283131/92335",158
"GO:0051169","GO:0051169","nuclear transport","158/5138","350/18860",0.451428571428571,1.65705388422399,7.59240685340401,3.53870702484009e-13,1.06649889334347e-10,8.62770474627679e-11,"51360/23649/23633/23279/55341/10758/9877/55781/55706/65125/23534/3843/8692/55746/4734/143684/10411/5663/55437/2932/3842/2646/81929/51194/57506/10762/7494/8563/2033/5905/27351/5494/6789/55916/3839/6788/51366/3837/4927/7531/8882/4928/57122/1432/6428/1871/7957/8899/55374/9631/3836/1894/868/22916/1386/7341/9887/55051/348995/56943/51569/51307/84248/3181/10212/3164/1434/57510/1026/9972/51141/57187/5469/79639/55795/8021/5901/10526/948/3178/84946/4193/1660/55198/23325/7295/4686/26953/51496/580/6741/53371/5530/9818/8720/5295/51501/9538/1977/26019/127933/3087/5903/25909/3621/55027/23165/23049/9478/8888/129401/55677/152559/80145/80149/5580/51808/6850/65083/9147/259217/7529/4088/26263/6774/10768/51068/727851/983/10892/1072/3267/3728/5936/137735/51319/5781/3059/29072/5571/3838/754/29110/3786/11260/155435/5501/11261/51547/347/161424/55153/55705/10527/643136/5534/283131/92335",158
"GO:0140014","GO:0140014","mitotic nuclear division","133/5138","281/18860",0.473309608540925,1.73737236611169,7.62037815177789,3.80377836782176e-13,1.09427787681563e-10,8.85242965602156e-11,"9031/7756/6683/8452/54908/23063/387/3796/998/9319/8243/10615/1906/8556/25978/81929/9183/6790/22974/51433/332/23411/10419/4605/655/9371/22919/128866/55125/10735/2491/28984/8766/9639/10270/858/56647/9126/3837/64151/26271/8899/7272/5159/10051/8850/51652/991/1063/10274/9928/9525/23397/81930/11130/64105/8678/9088/54617/90417/7283/5901/55143/324/9700/79866/10592/55755/57082/3832/9585/1062/1950/5925/10040/83540/51143/1060/55023/54892/91782/4288/3619/1111/2059/9184/220134/7273/10600/286053/701/29127/147841/148362/84142/79884/25836/92421/5885/221035/221150/23172/81565/5347/81620/79003/983/10201/27085/55055/11065/10540/55844/51115/23141/83903/348654/9212/23212/1104/285331/79598/9735/157313/4733/146909/5501/51434/9055/137886/3833/57132/26065",133
"GO:0140694","GO:0140694","membraneless organelle assembly","190/5138","446/18860",0.426008968609865,1.56374642817868,7.37267068887384,1.17141724940299e-12,3.22343468324848e-10,2.60767665954056e-10,"8837/7812/7756/5601/51154/23369/9474/65125/6047/54505/387/4205/3796/23210/9948/8243/4292/10615/10529/1906/7520/2932/25978/84273/55239/6790/22974/332/27327/54930/7430/1983/4605/1457/8760/9371/22919/128866/79959/55125/10735/9100/9738/8766/22995/9639/56647/9126/4591/3837/1656/4848/4839/26271/23195/9444/26054/57472/55299/5159/8850/8087/550/51652/991/23215/5629/1063/10274/7139/22868/9525/5357/55269/29899/11155/6125/64105/1017/6491/27161/23019/10426/8678/54617/158747/5562/51388/1965/55143/5156/4076/149041/3936/28988/7111/55755/55142/27229/3832/29766/9908/246175/1062/282809/79631/91807/9611/4089/2886/127294/9898/8994/83939/1060/10146/4478/91782/80005/54801/203228/3619/3688/57647/25819/140609/55835/115106/220134/7273/51001/163786/9133/9669/29127/124093/84142/79884/92421/25879/9897/1073/221150/23172/85459/5347/219988/79003/3921/153241/201254/51112/5728/257194/51778/1964/285590/9662/1466/2314/9212/23212/1104/285331/79598/51335/80254/9735/4733/253943/4604/203068/65267/6714/128486/84154/4624/51441/26112/29883/9055/387103/1874/79441/1654/3833/10324/5591/57132/26065",190
"GO:0006413","GO:0006413","translational initiation","86/5138","162/18860",0.530864197530864,1.94863736189803,7.42006701269289,2.70257894795147e-12,7.12692590066035e-10,5.7655017556298e-10,"56919/7812/1975/4287/54505/8672/1653/9689/2932/8668/4528/27102/51776/9681/8846/1983/1457/100101490/5611/123263/8669/3646/8662/6009/7458/8661/6198/1982/10988/8087/22916/10289/1981/8890/64121/8892/51247/10987/219402/27161/400961/8894/23352/468/440275/5562/1965/9811/4076/9470/4686/83939/8893/6189/8667/1979/10480/1977/127933/3087/23367/10670/4690/9669/1973/151556/317649/7884/6059/7532/10605/1964/5936/56888/220441/64410/29110/253943/1978/51441/2475/26058/23/1654/28985/100127983",86
"GO:0033044","GO:0033044","regulation of chromosome organization","117/5138","244/18860",0.479508196721311,1.76012545546203,7.31281652632729,3.3411676104866e-12,8.45849992270787e-10,6.84271126627656e-10,"996/9031/7756/1663/4361/8452/54908/57492/55781/23063/6047/9319/55743/60/7520/546/9183/8550/51433/332/51776/26277/23411/5594/7528/10664/4683/80351/79991/6603/64151/26271/26054/8899/7272/10111/9555/10051/54464/8850/54891/51377/991/8289/1063/6950/23397/3181/11130/1017/8678/25913/54617/55274/84250/55143/324/55226/9700/3178/10574/86/10592/55755/4609/57082/1062/79035/6601/5925/83540/51143/92345/908/54892/79648/3619/22948/140609/64682/9184/220134/10694/286053/701/23049/147841/79677/7203/26354/55193/5885/221150/10576/201161/5347/2237/8313/983/5394/51112/3981/55055/170506/545/11065/83903/348654/9212/9735/7874/10445/196528/51434/6714/23137/51750",117
