"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034976","GO:0034976","response to endoplasmic reticulum stress","143/5634","288/18860",0.496527777777778,1.66214304027137,7.3904727048429,1.10164841281941e-12,6.36151883475355e-10,4.98535439638565e-10,"1080/51360/240/23376/23071/578/51528/8975/10347/4287/27248/7353/8440/6400/27125/51009/54431/79876/4779/2932/10959/55741/111089941/51776/23411/25/79956/7494/5706/81502/9097/8406/5611/51283/7993/5516/857/10488/10613/57003/55161/9354/10162/4121/23197/5924/8614/58515/9616/1981/550/80267/1491/10000/51060/22926/51569/27230/8795/23435/10987/7706/3764/79871/9217/84899/821/468/4189/440275/10277/55829/10955/1965/9695/29979/23392/1861/79139/51439/58487/7057/56965/91445/84216/160418/7009/81542/8720/54499/51506/10130/23190/84236/8893/10299/153830/54788/10525/387923/1047/29761/9601/51643/90993/4690/84919/267/84447/57190/201595/91147/140456/8065/7184/2923/11236/84522/598/1051/165324/488/9024/5771/282679/55432/55666/7327/11124/5071/51114/51136/5770/4217/30001/10905/54870/51465/4976/11153/6048/10206/1654",143
"GO:0006413","GO:0006413","translational initiation","90/5634","162/18860",0.555555555555556,1.85974046463929,7.17266899964797,7.75847257046645e-12,4.10681814730024e-09,3.2184049812049e-09,"56919/7812/1975/4287/54505/8440/8672/1653/5317/9689/2932/8668/4528/27102/51776/9681/8846/1983/1457/100101490/2332/5611/123263/8669/3646/8662/6009/7458/8661/6198/1982/10988/8087/22916/10289/1981/8890/64121/8892/51247/10987/219402/27161/400961/8894/23352/468/440275/1968/5562/1965/9811/4076/9470/4686/83939/8893/1979/10480/1977/127933/3087/55024/23367/10670/4690/9669/1973/151556/317649/7884/6059/7532/10605/1964/5936/56888/220441/64410/29110/8663/728689/253943/1978/51441/2475/26058/23/1654/100127983",90
"GO:0048193","GO:0048193","Golgi vesicle transport","152/5634","319/18860",0.476489028213166,1.59506266810442,6.99592205524652,1.31134400897353e-11,6.40742857307684e-09,5.02133264650675e-09,"6683/6642/9135/8452/9341/27095/9950/10640/4905/3998/55973/27252/56681/1785/10890/9522/2060/10959/56605/9183/51290/55614/55763/23256/8773/9117/372/10490/9321/10484/5875/10483/6102/23062/8766/5862/8677/10652/11196/8729/9570/7531/3875/22818/23074/51026/8724/64083/80006/10802/57222/10342/22937/29959/149371/8548/50999/8674/51552/5537/10434/55297/10133/2181/9217/10564/80262/54520/128637/117177/4430/54832/1315/10749/54521/57533/51124/55207/6272/8774/56907/51014/60561/22796/9648/83548/55014/5876/5861/403/54536/55435/8615/10427/79748/57410/9980/55204/29097/51542/113419/2803/81555/29934/51125/6836/10525/4253/9871/288/143187/51594/51128/22878/375056/51560/123720/10239/11079/7109/8613/7805/163882/5584/134957/164/60684/10791/10972/11236/51112/5870/9632/1176/23760/286451/122553/5877/9276/51479/23299/399687/160/4644/23230/1902/7405/90196/6643/26286/6399/10597",152
"GO:0051052","GO:0051052","regulation of DNA metabolic process","218/5634","497/18860",0.438631790744467,1.46833432258442,6.90582957634065,1.62626458326087e-11,7.37859473776645e-09,5.78240993551928e-09,"23028/10926/8193/58525/4361/1161/57492/5888/10721/23201/23063/6873/64710/2255/54556/7037/4292/57662/79960/57103/7520/55183/3320/3776/10269/546/56970/51720/8550/26277/27154/23411/25/8317/5594/24144/55671/7528/1457/64863/23347/9767/55578/4683/54108/9466/27000/6742/51010/80351/23560/79991/9126/6603/7126/6830/51111/5985/8914/26271/9025/51053/2070/7422/10923/10111/5159/604/3836/54464/8850/54891/2956/27101/10459/51377/8289/7320/6950/56943/6883/64282/23244/54537/3181/78996/466/1017/9643/1026/7913/2069/7270/8089/25913/54617/79733/55274/6874/26057/5111/5983/84250/56907/84893/55226/3178/10574/27097/1660/57695/86/3586/64855/4609/9656/10097/1763/580/2247/94/79035/8451/114799/80854/92345/1956/908/55869/54107/6877/1111/22948/140609/79596/117143/5884/8467/1054/10694/286053/23049/150275/2264/8741/26168/10629/7398/79677/56916/4880/113510/84142/7203/151987/6314/59343/5984/5580/26354/55193/165918/23514/5001/7486/219736/144455/10576/254225/6778/2021/8313/7336/983/4862/157570/149840/91607/93624/8658/80311/170506/545/23529/79915/253461/7334/9212/2187/29072/3838/28970/387893/64061/11124/56160/55010/79184/10933/51547/7874/10445/3006/3005/196528/3146/6714/641/57162/7027/11177/23137/647309/8505/7335/112441434/5591/51750",218
"GO:1901987","GO:1901987","regulation of cell cycle phase transition","206/5634","468/18860",0.44017094017094,1.47348667582959,6.7697043447874,4.02575350589053e-11,1.70477241796111e-08,1.33598514591974e-08,"55904/10926/1407/7756/8193/54443/51360/23376/637/4331/4361/8452/54888/54908/23026/57646/50484/57492/5888/1112/55781/5128/2255/9319/55743/4140/1739/57662/79960/8556/5933/4998/9183/51720/6790/51433/51776/79968/63967/8318/8697/51322/988/8317/994/1457/9675/81610/5932/5127/28984/5934/8766/4683/84444/898/2146/23560/5889/6603/6347/55294/8914/26271/1432/896/8899/7272/5810/10111/9555/1981/90/1386/10459/991/5629/8289/9928/51692/9525/56155/11130/1031/1017/6491/1026/140901/440275/54617/1032/55274/10197/26057/1022/79577/902/55143/9575/324/51347/60561/9700/4193/55198/3364/86/55755/81853/9656/5962/57082/1763/580/29766/1062/79035/675/5925/8451/8720/23476/261726/83540/8444/25896/163859/54465/2177/1956/6872/3619/1111/144715/6868/55835/5884/9184/9510/220134/134353/286053/163786/701/26060/8450/29980/8883/57551/147841/84142/152110/11073/59343/55193/165918/92421/5885/8328/219736/144455/252983/322/6240/11170/55159/10116/57099/983/51499/5569/5356/5728/8462/91607/55055/545/11065/149420/10106/9134/79915/51379/83903/9212/5781/6657/84967/80254/9735/4303/4582/79184/5087/116224/123879/196528/51434/25959/641/79027/7027/26058/1654/5591/4067",206
"GO:0042254","GO:0042254","ribosome biogenesis","150/5634","318/18860",0.471698113207547,1.57902492280695,6.79651095669098,4.59641692474226e-11,1.79521858627264e-08,1.40686542066872e-08,"81691/51096/23517/55341/51491/51154/51602/55781/10885/54505/30836/51018/23016/7520/22894/84273/51729/102157402/27292/8602/8886/22803/51575/6175/23481/1983/51550/8780/90459/10775/85865/51010/23560/4927/117246/55813/11103/4839/55003/23195/705/55299/8850/84128/79954/56902/54955/80135/10969/22868/55127/54853/27340/64282/2971/10199/88745/83732/10799/51119/25983/23404/56342/25926/5901/57050/51388/29889/134430/55226/84946/10200/9816/2752/11137/92856/51187/55759/8451/79631/84916/28987/80000/9875/81875/128061/163859/83939/166378/92345/285855/84294/10556/92170/22984/57647/153443/10557/55027/10600/51001/10813/8450/9669/23076/64216/23160/11157/84135/25879/65083/84881/9188/9790/9221/55720/29063/51068/5036/84864/55006/51013/55636/10248/90441/1964/401466/1662/63899/23212/55505/51335/51118/91582/51547/79979/161424/10438/84154/55035/84549/55153/51441/55319/131870/220717/51202/1654/51406/5591",150
"GO:0006261","GO:0006261","DNA-templated DNA replication","92/5634","171/18860",0.538011695906433,1.80101181838753,6.86748057121435,4.97917772320566e-11,1.79521858627264e-08,1.40686542066872e-08,"5965/10926/5980/58525/23649/4361/5981/259282/50484/5888/10721/55388/64710/5423/57662/10714/55218/10269/546/4998/23594/8318/8317/5427/25939/64863/5932/4683/54108/898/6742/56652/8882/8099/5985/8914/25842/254394/26271/51053/10111/604/4999/5000/1017/92667/84515/54617/79733/353497/5111/5983/84893/1763/580/675/5428/10498/54465/5558/253714/54107/29980/11073/59343/5984/5001/7486/144455/2021/6240/7083/55159/2237/201254/983/91607/64318/9156/545/9134/79915/5426/387893/57697/641/79892/5557/11177/647309/5591/51750",92
"GO:0016197","GO:0016197","endosomal transport","143/5634","300/18860",0.476666666666667,1.59565731866051,6.78768400679936,5.08720632130156e-11,1.79521858627264e-08,1.40686542066872e-08,"57679/55610/9912/9043/54497/51534/6642/57554/55773/23274/9765/9341/55745/7813/55737/8301/5289/23011/25978/10890/2060/8898/55614/54918/7430/5594/10043/10490/128866/1203/65009/8766/25963/51201/64089/8677/84079/1174/10652/57589/9827/8729/9110/5878/10938/23603/51699/5869/23074/51026/11021/11149/8724/23527/8723/200576/10254/51652/65977/8934/8674/23673/51552/9525/9559/9367/54520/8678/58513/25938/58533/84766/51429/57533/157680/9201/55207/6272/51361/2647/9648/23325/51028/8027/5962/84162/950/1213/757/64129/81609/51542/5868/4478/29934/91782/112936/143187/84910/51560/23426/137492/9372/10311/11267/7109/51375/84661/22836/92421/9897/51271/19/382/10807/51762/164/64400/84376/27065/5604/9185/253725/387680/5870/259173/5071/51479/4771/7874/282991/30849/6714/50618/92241/6643/6453/201475/54741/2013/91056/29082/57132",143
"GO:0043254","GO:0043254","regulation of protein-containing complex assembly","194/5634","438/18860",0.442922374429224,1.48269719235626,6.67109202155227,7.800891987556e-11,2.49520441894714e-08,1.95542584137628e-08,"2288/56919/3920/55971/9855/637/578/5601/57600/10787/6047/10565/387/55737/6710/23210/998/8440/7037/10979/1739/57662/832/4133/56681/55604/3320/2932/22924/2017/118/57506/10013/25/51100/11078/24144/2033/5706/51676/3055/22919/8780/8874/23406/4210/5516/10382/81857/84079/22900/136319/4233/23189/5599/28964/5216/57606/1410/329/10094/55832/26054/7422/1452/51185/1981/7341/829/9928/23271/1385/54942/91754/53335/29103/2185/3071/55355/57580/7408/8195/5908/9143/10142/51429/157922/6249/9026/9113/93323/4131/5894/84250/948/10677/9392/3936/5879/7111/55755/7099/81873/9873/5962/55142/51332/29766/55605/5830/5925/7453/85464/8543/29922/5899/5921/23500/93663/4478/54801/143098/114609/26524/5756/140609/2241/2059/115106/56659/51128/51571/220134/25921/9530/1859/4690/65018/84885/6886/54751/10092/3020/56203/10109/3428/5580/23379/57763/134510/134957/23514/19/382/29091/4204/64805/5581/11076/51112/64581/253725/1072/4615/545/9793/10458/2314/2885/9659/56998/5781/23580/122664/91663/3059/2242/79184/4733/64853/643338/3146/6714/25959/54708/23116/10497/2475/830/79441/1654/96459/80772/647087",194
"GO:0051258","GO:0051258","protein polymerization","139/5634","291/18860",0.47766323024055,1.5989933479476,6.72090455887206,7.85643708736507e-11,2.49520441894714e-08,1.95542584137628e-08,"2288/55971/10048/7756/395/10787/10565/6710/8440/1739/57662/832/4133/3093/55604/1785/3320/22924/2017/118/25/11078/51676/3055/22919/128866/55125/8874/23406/5516/10382/136319/4233/23242/8976/23189/28964/5216/57606/10094/26271/8936/84100/51652/5000/829/23271/54942/22954/2185/117854/3071/57580/7408/8195/10426/10142/51429/157922/6249/9026/9113/93323/7283/1729/4131/10810/10677/5879/7111/55755/81873/9873/5962/55142/27229/51332/29766/55605/121441/85464/29922/5921/23500/93663/1730/54801/5756/2241/2059/55835/115106/51571/220134/9530/1859/4690/65018/5116/10092/56203/10109/5580/9897/58526/382/50810/81565/11170/4204/983/5581/11076/253725/1072/29984/11065/9793/10458/2314/2885/9659/23580/122664/91663/3059/285331/2242/5071/4733/643338/282991/25959/23607/23116/2475/830/79441/29082",139
"GO:0000075","GO:0000075","cell cycle checkpoint signaling","98/5634","187/18860",0.524064171122995,1.75432202118915,6.76587599032281,8.57544699323292e-11,2.53538459978058e-08,1.98691398852618e-08,"1407/7756/51360/23376/4361/54888/54908/57646/5888/1112/9319/55743/57662/4998/9183/51720/51776/79968/63967/8318/51322/988/1457/9675/5932/4683/84444/8914/1432/8899/7272/5810/10111/1386/10459/991/5629/56155/11130/1017/1026/440275/55143/9575/324/51347/60561/3364/55755/9656/57082/1763/580/79035/675/8451/8720/23476/261726/83540/25896/163859/54465/2177/3619/1111/144715/5884/9184/220134/701/29980/8883/57551/147841/84142/11073/165918/92421/55159/10116/983/51499/55055/545/83903/9212/5781/80254/9735/4303/4582/79184/116224/641/26058/5591/4067",98
"GO:0000070","GO:0000070","mitotic sister chromatid segregation","100/5634","192/18860",0.520833333333333,1.74350668559934,6.75834081105498,8.78124389092771e-11,2.53538459978058e-08,1.98691398852618e-08,"9031/7756/26993/8452/54908/23063/387/3796/9319/8243/10615/10464/25978/81929/9183/51433/8697/23411/4605/22919/128866/55125/10735/2491/8766/9639/10270/56647/9126/3837/64151/26271/8899/7272/10051/8850/51652/10459/991/10274/9928/9525/56155/23397/11130/64105/8678/54617/90417/7283/5901/55143/324/9700/10592/55755/57082/1062/5925/83540/54892/91782/3619/8467/9184/220134/7273/286053/701/29127/147841/84142/79884/25836/92421/5885/23172/79003/983/55055/11065/51115/83903/9212/23212/1104/285331/79598/387893/9735/4733/146909/5501/51434/283489/9055/3833/29082/57132/26065",100
"GO:0033044","GO:0033044","regulation of chromosome organization","120/5634","244/18860",0.491803278688525,1.64632762443478,6.63220495508858,1.54609436033432e-10,4.21352639644639e-08,3.30202941946092e-08,"996/9031/7756/8193/10460/4361/8452/54908/57492/55781/23063/6047/9319/55743/7520/3320/546/9183/8550/51433/51776/26277/8697/23411/5594/7528/10664/4683/80351/79991/6603/64151/26271/26054/8899/7272/10111/9555/10051/54464/8850/54891/10459/51377/991/8289/6950/56155/23397/64282/3181/11130/1017/8678/25913/54617/55274/84250/55143/324/55226/9700/3178/10574/86/10592/55755/4609/57082/1062/79035/5925/83540/92345/908/54892/55869/79648/3619/22948/140609/64682/8467/9184/220134/10694/286053/701/23049/147841/6886/79677/3020/7203/26354/55193/5885/10576/201161/2237/8313/983/51112/8658/3981/55055/170506/545/11065/83903/9212/9735/56160/7874/10445/196528/51434/6714/23137/51750",120
"GO:1901990","GO:1901990","regulation of mitotic cell cycle phase transition","163/5634","357/18860",0.456582633053221,1.52842535665313,6.57885289011801,1.5920124923601e-10,4.21352639644639e-08,3.30202941946092e-08,"55904/7756/8193/54443/51360/637/4331/4361/8452/54908/23026/50484/57492/1112/55781/2255/9319/55743/4140/1739/79960/8556/5933/4998/9183/51720/6790/51433/51776/63967/8697/51322/8317/994/5932/28984/5934/8766/4683/898/2146/23560/5889/6603/6347/26271/896/8899/7272/10111/1981/90/10459/991/8289/9928/51692/9525/56155/11130/1031/1017/6491/1026/140901/54617/1032/55274/10197/26057/1022/79577/902/55143/324/51347/60561/9700/4193/55198/3364/86/55755/81853/5962/57082/580/29766/1062/79035/5925/8451/8720/23476/83540/163859/54465/1956/3619/1111/6868/55835/5884/9184/9510/220134/134353/286053/163786/701/26060/8450/29980/8883/57551/147841/84142/11073/59343/55193/92421/5885/8328/219736/144455/6240/11170/55159/57099/983/51499/5569/5356/5728/8462/91607/55055/545/11065/149420/10106/9134/79915/51379/83903/9212/84967/9735/4303/4582/79184/5087/116224/123879/196528/51434/25959/641/79027/7027/26058/1654/5591",163
